"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g217286/Y,g212236__2883/C,0.184554,0.184347,0.184554,UNINIT,0.184347,UNINIT
g218506/Y,g215088/B,0.172971,0.173547,0.172971,UNINIT,0.173547,UNINIT
g218506/Y,g212281__5122/C,0.172971,0.173547,0.172971,UNINIT,0.173547,UNINIT
g218506/Y,g212144__6161/B1,0.172971,0.173547,0.172971,UNINIT,0.173547,UNINIT
g218506/Y,g212119__6260/A1,0.172971,0.173547,0.172971,UNINIT,0.173547,UNINIT
FE_OFC3401_sa20_5/Y,g212118__5107/A2,0.073742,0.073876,0.073742,UNINIT,0.073876,UNINIT
g217189/Y,FE_OFC581_n_3538/A,0.113919,0.113793,0.113919,UNINIT,0.113793,UNINIT
g217189/Y,g212189__5526/A1,0.113919,0.113793,0.113919,UNINIT,0.113793,UNINIT
g217189/Y,g212187__4319/B1,0.113919,0.113793,0.113919,UNINIT,0.113793,UNINIT
g217251/Y,FE_OFC1016_n_3443/A,0.118959,0.119008,0.118959,UNINIT,0.119008,UNINIT
g217251/Y,g212183__5477/C,0.118959,0.119008,0.118959,UNINIT,0.119008,UNINIT
g217251/Y,g212187__4319/A1,0.118959,0.119008,0.118959,UNINIT,0.119008,UNINIT
g217251/Y,g214602/A1,0.118959,0.119008,0.118959,UNINIT,0.119008,UNINIT
g218495/Y,FE_OFC586_n_2710/A,0.028795,0.028867,0.028795,UNINIT,0.028867,UNINIT
g218495/Y,g212152__6417/C,0.028795,0.028867,0.028795,UNINIT,0.028867,UNINIT
FE_OFC700_n_3479/Y,g212189__5526/B1,0.041689,0.041542,0.041689,UNINIT,0.041542,UNINIT
FE_OFC700_n_3479/Y,g214602/B1,0.041689,0.041542,0.041689,UNINIT,0.041542,UNINIT
FE_OFC669_n_3473/Y,FE_OFC670_n_3473/A,0.145465,0.145695,0.145465,UNINIT,0.145695,UNINIT
FE_OFC669_n_3473/Y,g212177__9945/B,0.145465,0.145695,0.145465,UNINIT,0.145695,UNINIT
FE_OFC669_n_3473/Y,g212163__1617/A2,0.145465,0.145695,0.145465,UNINIT,0.145695,UNINIT
FE_OFC490_n_3384/Y,g212258__5115/C,0.068503,0.068599,0.068503,UNINIT,0.068599,UNINIT
FE_OFC490_n_3384/Y,g212154__2398/C,0.068503,0.068599,0.068503,UNINIT,0.068599,UNINIT
FE_OFC490_n_3384/Y,g212196__5122/B,0.068503,0.068599,0.068503,UNINIT,0.068599,UNINIT
FE_OFC581_n_3538/Y,g212194__2802/C,0.083172,0.083118,0.083172,UNINIT,0.083118,UNINIT
FE_OFC1016_n_3443/Y,g212147__9945/B2,0.034568,0.034730,0.034568,UNINIT,0.034730,UNINIT
FE_OFC1016_n_3443/Y,g215074/A,0.034568,0.034730,0.034568,UNINIT,0.034730,UNINIT
FE_OFC586_n_2710/Y,g212158__4319/C1,0.072050,0.072225,0.072050,UNINIT,0.072225,UNINIT
FE_OFC586_n_2710/Y,g212122__8428/B2,0.072050,0.072225,0.072050,UNINIT,0.072225,UNINIT
FE_OFC670_n_3473/Y,g212162__3680/A1,0.057233,0.057306,0.057233,UNINIT,0.057306,UNINIT
FE_OFC670_n_3473/Y,g212164__2802/B2,0.057233,0.057306,0.057233,UNINIT,0.057306,UNINIT
sa20_reg[1]/QN,FE_OCPC32550_sa20_1/A,3.731591,3.755150,3.731591,UNINIT,3.755150,UNINIT
sa20_reg[1]/QN,FE_OCPC2197_sa20_1/A,4.177464,4.198322,4.177464,UNINIT,4.198322,UNINIT
sa20_reg[1]/QN,FE_OCPC2228_sa20_1/A,2.800287,2.817588,2.800287,UNINIT,2.817588,UNINIT
sa20_reg[1]/QN,FE_OCPC2452_sa20_1/A,3.981516,4.003678,3.981516,UNINIT,4.003678,UNINIT
sa20_reg[1]/QN,g95645/A,4.191979,4.212734,4.191979,UNINIT,4.212734,UNINIT
sa20_reg[1]/QN,g218526/A,3.999700,4.021749,3.999700,UNINIT,4.021749,UNINIT
FE_OCPC32550_sa20_1/Y,g217319/A,0.021880,0.021695,0.021880,UNINIT,0.021695,UNINIT
FE_OCPC2197_sa20_1/Y,g218552/A,0.053345,0.052963,0.053345,UNINIT,0.052963,UNINIT
FE_OCPC2197_sa20_1/Y,g218571/A,0.053345,0.052963,0.053345,UNINIT,0.052963,UNINIT
FE_OCPC2228_sa20_1/Y,g217063/A,0.043312,0.043168,0.043312,UNINIT,0.043168,UNINIT
FE_OCPC2228_sa20_1/Y,g219318/A,0.043312,0.043168,0.043312,UNINIT,0.043168,UNINIT
FE_OCPC2228_sa20_1/Y,g212323__2346/B1,0.043312,0.043168,0.043312,UNINIT,0.043168,UNINIT
FE_OCPC2452_sa20_1/Y,g217134/B,0.093089,0.093207,0.093089,UNINIT,0.093207,UNINIT
FE_OCPC2452_sa20_1/Y,g217245/A,0.093089,0.093207,0.093089,UNINIT,0.093207,UNINIT
FE_OCPC2452_sa20_1/Y,g212372__1705/A,0.093089,0.093207,0.093089,UNINIT,0.093207,UNINIT
g95645/Y,g219282/A,1.096082,1.096082,1.096082,UNINIT,1.096082,UNINIT
g95645/Y,g217193/A,1.096082,1.096082,1.096082,UNINIT,1.096082,UNINIT
g95645/Y,g217244/A,1.096082,1.096082,1.096082,UNINIT,1.096082,UNINIT
g95645/Y,g219370/B,1.096082,1.096082,1.096082,UNINIT,1.096082,UNINIT
g95645/Y,g218611/B,1.096082,1.096082,1.096082,UNINIT,1.096082,UNINIT
g95645/Y,FE_OFC3368_n_1862/A,1.096082,1.096082,1.096082,UNINIT,1.096082,UNINIT
g212372__1705/Y,g212229__1881/B,0.115274,0.115168,0.115274,UNINIT,0.115168,UNINIT
g212372__1705/Y,g212290__9315/B,0.115274,0.115168,0.115274,UNINIT,0.115168,UNINIT
g212372__1705/Y,g212184__2398/A2,0.115274,0.115168,0.115274,UNINIT,0.115168,UNINIT
FE_OFC3368_n_1862/Y,g217066/A,0.831462,0.829751,0.831462,UNINIT,0.829751,UNINIT
FE_OFC3368_n_1862/Y,g219246/A,1.090184,1.088662,1.090184,UNINIT,1.088662,UNINIT
FE_OFC3368_n_1862/Y,g217238/A,0.789446,0.787731,0.789446,UNINIT,0.787731,UNINIT
FE_OFC3368_n_1862/Y,g216727/A2,0.976125,0.974487,0.976125,UNINIT,0.974487,UNINIT
FE_OFC3368_n_1862/Y,g212331__4319/A3,1.097801,1.096288,1.097801,UNINIT,1.096288,UNINIT
FE_OFC3368_n_1862/Y,g212294__1666/C,0.565825,0.564228,0.565825,UNINIT,0.564228,UNINIT
sa13_reg[4]/QN,FE_OCPC2214_sa13_4/A,1.228081,1.227513,1.228081,UNINIT,1.227513,UNINIT
sa13_reg[4]/QN,FE_OCPC2213_sa13_4/A,1.228081,1.227513,1.228081,UNINIT,1.227513,UNINIT
sa13_reg[4]/QN,FE_OCPC2216_sa13_4/A,1.228081,1.227513,1.228081,UNINIT,1.227513,UNINIT
sa13_reg[4]/QN,FE_OCPC2215_sa13_4/A,1.228081,1.227513,1.228081,UNINIT,1.227513,UNINIT
sa13_reg[4]/QN,FE_OCPC2212_sa13_4/A,1.228081,1.227513,1.228081,UNINIT,1.227513,UNINIT
FE_OCPC2214_sa13_4/Y,g219339/B,0.064853,0.064905,0.064853,UNINIT,0.064905,UNINIT
FE_OCPC2213_sa13_4/Y,g217597/A,0.085901,0.084688,0.085901,UNINIT,0.084688,UNINIT
FE_OCPC2213_sa13_4/Y,g217853/A,0.085901,0.084688,0.085901,UNINIT,0.084688,UNINIT
FE_OCPC2216_sa13_4/Y,g219311/A,0.046444,0.046154,0.046444,UNINIT,0.046154,UNINIT
FE_OCPC2216_sa13_4/Y,FE_OCPC2595_sa13_4/A,0.046444,0.046154,0.046444,UNINIT,0.046154,UNINIT
FE_OCPC2215_sa13_4/Y,FE_OFC3350_FE_OCPN31810_sa13_4/A,0.097855,0.097861,0.097855,UNINIT,0.097861,UNINIT
FE_OCPC2215_sa13_4/Y,FE_OFC3351_FE_OCPN31810_sa13_4/A,0.097855,0.097861,0.097855,UNINIT,0.097861,UNINIT
FE_OCPC2212_sa13_4/Y,g214801/B1,4.124606,4.062176,4.124606,UNINIT,4.062176,UNINIT
FE_OCPC2212_sa13_4/Y,g216177/A,3.961971,3.915808,3.961971,UNINIT,3.915808,UNINIT
FE_OCPC2212_sa13_4/Y,g217220/A,1.876418,1.843225,1.876418,UNINIT,1.843225,UNINIT
FE_OCPC2212_sa13_4/Y,g217234/A,3.583925,3.535021,3.583925,UNINIT,3.535021,UNINIT
FE_OCPC2212_sa13_4/Y,g219340/B,3.067509,3.019403,3.067509,UNINIT,3.019403,UNINIT
FE_OCPC2212_sa13_4/Y,g217317/A,3.734068,3.679050,3.734068,UNINIT,3.679050,UNINIT
FE_OCPC2212_sa13_4/Y,g215272/A2,4.167470,4.103784,4.167470,UNINIT,4.103784,UNINIT
FE_OCPC2212_sa13_4/Y,g218583/A,1.620193,1.590247,1.620193,UNINIT,1.590247,UNINIT
FE_OCPC2212_sa13_4/Y,g218585/B,3.034434,2.986443,3.034434,UNINIT,2.986443,UNINIT
FE_OCPC2212_sa13_4/Y,g214520/A2,4.116312,4.054137,4.116312,UNINIT,4.054137,UNINIT
FE_OCPC2212_sa13_4/Y,g215659/B2,1.063986,1.042343,1.063986,UNINIT,1.042343,UNINIT
FE_OCPC2212_sa13_4/Y,g215722/A1,4.130899,4.068279,4.130899,UNINIT,4.068279,UNINIT
FE_OCPC2212_sa13_4/Y,g217831/A,3.476963,3.428070,3.476963,UNINIT,3.428070,UNINIT
FE_OCPC2212_sa13_4/Y,g217877/A,4.191938,4.127577,4.191938,UNINIT,4.127577,UNINIT
g219339/Y,g217128/A,0.266024,0.263309,0.266024,UNINIT,0.263309,UNINIT
g219339/Y,g216685/A,0.266024,0.263309,0.266024,UNINIT,0.263309,UNINIT
g219339/Y,g215722/B,0.266024,0.263309,0.266024,UNINIT,0.263309,UNINIT
g219339/Y,FE_OCPC2933_n_2176/A,0.266024,0.263309,0.266024,UNINIT,0.263309,UNINIT
g219339/Y,FE_OFC608_n_2176/A,0.266024,0.263309,0.266024,UNINIT,0.263309,UNINIT
g217597/Y,g214963/A1,0.045080,0.045266,0.045080,UNINIT,0.045266,UNINIT
g217597/Y,g214292/A2,0.045080,0.045266,0.045080,UNINIT,0.045266,UNINIT
g217853/Y,g216514_dup/A,0.147459,0.146729,0.147459,UNINIT,0.146729,UNINIT
g217853/Y,g217476/A,0.147459,0.146729,0.147459,UNINIT,0.146729,UNINIT
g217853/Y,g214372/A2,0.147459,0.146729,0.147459,UNINIT,0.146729,UNINIT
g217853/Y,g216508/A,0.147459,0.146729,0.147459,UNINIT,0.146729,UNINIT
g217853/Y,g216514/A,0.147459,0.146729,0.147459,UNINIT,0.146729,UNINIT
g219311/Y,FE_OCPC32913_n_2231/A,0.198823,0.198718,0.198823,UNINIT,0.198718,UNINIT
g219311/Y,g217216/B,0.198823,0.198718,0.198823,UNINIT,0.198718,UNINIT
g219311/Y,g218775/A,0.198823,0.198718,0.198823,UNINIT,0.198718,UNINIT
g219311/Y,g217727/B,0.198823,0.198718,0.198823,UNINIT,0.198718,UNINIT
FE_OCPC2595_sa13_4/Y,g219241/A,0.034410,0.034206,0.034410,UNINIT,0.034206,UNINIT
FE_OCPC2595_sa13_4/Y,g215079/A1,0.034410,0.034206,0.034410,UNINIT,0.034206,UNINIT
FE_OFC3350_FE_OCPN31810_sa13_4/Y,g217140/A,0.139753,0.139170,0.139753,UNINIT,0.139170,UNINIT
FE_OFC3350_FE_OCPN31810_sa13_4/Y,g219274/B,0.139753,0.139170,0.139753,UNINIT,0.139170,UNINIT
FE_OFC3350_FE_OCPN31810_sa13_4/Y,g217327/A,0.139753,0.139170,0.139753,UNINIT,0.139170,UNINIT
FE_OFC3350_FE_OCPN31810_sa13_4/Y,g218636/B,0.139753,0.139170,0.139753,UNINIT,0.139170,UNINIT
FE_OFC3350_FE_OCPN31810_sa13_4/Y,g214773/B2,0.139753,0.139170,0.139753,UNINIT,0.139170,UNINIT
FE_OFC3351_FE_OCPN31810_sa13_4/Y,g216243/A,0.077429,0.076792,0.077429,UNINIT,0.076792,UNINIT
FE_OFC3351_FE_OCPN31810_sa13_4/Y,g217355/A,0.077429,0.076792,0.077429,UNINIT,0.076792,UNINIT
FE_OFC3351_FE_OCPN31810_sa13_4/Y,g218609/A,0.077429,0.076792,0.077429,UNINIT,0.076792,UNINIT
g214801/Y,g213990/A,0.048985,0.049060,0.048985,UNINIT,0.049060,UNINIT
g216177/Y,g215344/C,0.072466,0.072235,0.072466,UNINIT,0.072235,UNINIT
g216177/Y,g213527/A2,0.072466,0.072235,0.072466,UNINIT,0.072235,UNINIT
g217220/Y,g213845/A2,0.240594,0.241926,0.240594,UNINIT,0.241926,UNINIT
g217220/Y,g216029/A,0.240594,0.241926,0.240594,UNINIT,0.241926,UNINIT
g217220/Y,g216037/A,0.240594,0.241926,0.240594,UNINIT,0.241926,UNINIT
g217220/Y,g215627/A1,0.240594,0.241926,0.240594,UNINIT,0.241926,UNINIT
g217234/Y,g216220/B,0.078059,0.078041,0.078059,UNINIT,0.078041,UNINIT
g217234/Y,g216847/A,0.078059,0.078041,0.078059,UNINIT,0.078041,UNINIT
g219340/Y,FE_OFC1924_n_2175/A,0.325649,0.326423,0.325649,UNINIT,0.326423,UNINIT
g219340/Y,g214338/A1,0.529705,0.531345,0.529705,UNINIT,0.531345,UNINIT
g219340/Y,g215448/A1,0.500172,0.501671,0.500172,UNINIT,0.501671,UNINIT
g219340/Y,g217598/A,0.865858,0.869436,0.865858,UNINIT,0.869436,UNINIT
g219340/Y,g217688/B,0.785922,0.788989,0.785922,UNINIT,0.788989,UNINIT
g219340/Y,g214556/B2,0.647479,0.649733,0.647479,UNINIT,0.649733,UNINIT
g217317/Y,FE_OFC696_n_3332/A,1.615848,1.628189,1.615848,UNINIT,1.628189,UNINIT
g217317/Y,g216116/B,1.324444,1.322954,1.324444,UNINIT,1.322954,UNINIT
g217317/Y,g216245/B,1.270872,1.269304,1.270872,UNINIT,1.269304,UNINIT
g217317/Y,g214143/A2,1.217673,1.216037,1.217673,UNINIT,1.216037,UNINIT
g217317/Y,g215237/A,0.681882,0.680123,0.681882,UNINIT,0.680123,UNINIT
g217317/Y,g214279/A1,1.568147,1.581537,1.568147,UNINIT,1.581537,UNINIT
g217317/Y,g215687/B2,1.595831,1.608607,1.595831,UNINIT,1.608607,UNINIT
g217317/Y,g214626/B2,0.794655,0.792829,0.794655,UNINIT,0.792829,UNINIT
g215272/Y,g214115/A2,0.046683,0.046612,0.046683,UNINIT,0.046612,UNINIT
g218583/Y,g218026/A,0.203602,0.203572,0.203602,UNINIT,0.203572,UNINIT
g218583/Y,g215039/A2,0.203602,0.203572,0.203602,UNINIT,0.203572,UNINIT
g218583/Y,g217337/B,0.203602,0.203572,0.203602,UNINIT,0.203572,UNINIT
g218583/Y,g215415/A1,0.203602,0.203572,0.203602,UNINIT,0.203572,UNINIT
g218583/Y,g214723/B2,0.203602,0.203572,0.203602,UNINIT,0.203572,UNINIT
g218585/Y,g218028/A,0.981487,0.979213,0.981487,UNINIT,0.979213,UNINIT
g218585/Y,FE_OCPC2861_n_2550/A,0.682663,0.680569,0.682663,UNINIT,0.680569,UNINIT
g218585/Y,g214154/A3,0.698319,0.696207,0.698319,UNINIT,0.696207,UNINIT
g218585/Y,g214214/A1,0.544719,0.542839,0.544719,UNINIT,0.542839,UNINIT
g218585/Y,g216495/A2,0.880888,0.878635,0.880888,UNINIT,0.878635,UNINIT
g218585/Y,g217588/A,0.333517,0.332153,0.333517,UNINIT,0.332153,UNINIT
g218585/Y,g217589/A,1.002705,1.000431,1.002705,UNINIT,1.000431,UNINIT
g218585/Y,g215627/B1,0.997634,0.995360,0.997634,UNINIT,0.995360,UNINIT
g214520/Y,g213767/B,0.049858,0.049941,0.049858,UNINIT,0.049941,UNINIT
g214520/Y,g213790/B,0.049858,0.049941,0.049858,UNINIT,0.049941,UNINIT
g215659/Y,g213369/C3,0.041514,0.041442,0.041514,UNINIT,0.041442,UNINIT
g215722/Y,g214143/B1,0.039806,0.039850,0.039806,UNINIT,0.039850,UNINIT
g215722/Y,g215334/A,0.039806,0.039850,0.039806,UNINIT,0.039850,UNINIT
g217831/Y,FE_OFC3102_n_2914/A,0.109613,0.109521,0.109613,UNINIT,0.109521,UNINIT
g217831/Y,FE_OFC3101_n_2914/A,0.109613,0.109521,0.109613,UNINIT,0.109521,UNINIT
g217831/Y,g216646/B,0.109613,0.109521,0.109613,UNINIT,0.109521,UNINIT
g217877/Y,FE_OCPC32851_n_2829/A,0.604549,0.604745,0.604549,UNINIT,0.604745,UNINIT
g217877/Y,g214968/A1,1.153352,1.155100,1.153352,UNINIT,1.155100,UNINIT
g217877/Y,g215097/A,0.610275,0.610481,0.610275,UNINIT,0.610481,UNINIT
g217877/Y,FE_OFC984_n_2829/A,1.121467,1.123097,1.121467,UNINIT,1.123097,UNINIT
g217877/Y,g215397/A1,1.138452,1.140145,1.138452,UNINIT,1.140145,UNINIT
g217877/Y,g214375/A1,1.038537,1.039876,1.038537,UNINIT,1.039876,UNINIT
g217877/Y,g216593/A,0.870153,0.870968,0.870153,UNINIT,0.870968,UNINIT
g217877/Y,g215690/A2,0.359776,0.359666,0.359776,UNINIT,0.359666,UNINIT
g217128/Y,g214993/A1,0.036974,0.036892,0.036974,UNINIT,0.036892,UNINIT
g217128/Y,g216220/A,0.036974,0.036892,0.036974,UNINIT,0.036892,UNINIT
g216685/Y,g214828/A1,0.092123,0.092073,0.092123,UNINIT,0.092073,UNINIT
g216685/Y,g216335/A,0.092123,0.092073,0.092123,UNINIT,0.092073,UNINIT
g216685/Y,g214457/A2,0.092123,0.092073,0.092123,UNINIT,0.092073,UNINIT
FE_OCPC2933_n_2176/Y,g214820/B1,0.086752,0.086713,0.086752,UNINIT,0.086713,UNINIT
FE_OCPC2933_n_2176/Y,g214981/A1,0.086752,0.086713,0.086752,UNINIT,0.086713,UNINIT
FE_OCPC2933_n_2176/Y,g216418/A2,0.086752,0.086713,0.086752,UNINIT,0.086713,UNINIT
FE_OFC608_n_2176/Y,g216556/A,0.136141,0.136416,0.136141,UNINIT,0.136416,UNINIT
FE_OFC608_n_2176/Y,g214474/A2,0.136141,0.136416,0.136141,UNINIT,0.136416,UNINIT
FE_OFC608_n_2176/Y,g213588/B2,0.136141,0.136416,0.136141,UNINIT,0.136416,UNINIT
g214963/Y,g214212/B,0.022931,0.022754,0.022931,UNINIT,0.022754,UNINIT
g214292/Y,g213699/B1,0.025383,0.025272,0.025383,UNINIT,0.025272,UNINIT
g216514_dup/Y,g216261/A,0.060094,0.060101,0.060094,UNINIT,0.060101,UNINIT
g217476/Y,g214338/B2,0.051931,0.051929,0.051931,UNINIT,0.051929,UNINIT
g217476/Y,g215448/A2,0.051931,0.051929,0.051931,UNINIT,0.051929,UNINIT
g214372/Y,g213369/C2,0.044271,0.044184,0.044271,UNINIT,0.044184,UNINIT
g216508/Y,g214830/A2,0.118305,0.118079,0.118305,UNINIT,0.118079,UNINIT
g216508/Y,g213758/A1,0.118305,0.118079,0.118305,UNINIT,0.118079,UNINIT
g216514/Y,g213937/A1,0.033935,0.034019,0.033935,UNINIT,0.034019,UNINIT
FE_OCPC32913_n_2231/Y,g215393/B1,0.101977,0.102377,0.101977,UNINIT,0.102377,UNINIT
FE_OCPC32913_n_2231/Y,g216466/A1,0.101977,0.102377,0.101977,UNINIT,0.102377,UNINIT
FE_OCPC32913_n_2231/Y,g217564/A,0.101977,0.102377,0.101977,UNINIT,0.102377,UNINIT
FE_OCPC32913_n_2231/Y,g215596/A1,0.101977,0.102377,0.101977,UNINIT,0.102377,UNINIT
g217216/Y,g215958/B,0.258048,0.257768,0.258048,UNINIT,0.257768,UNINIT
g217216/Y,g215988/B,0.258048,0.257768,0.258048,UNINIT,0.257768,UNINIT
g217216/Y,g214279/A2,0.258048,0.257768,0.258048,UNINIT,0.257768,UNINIT
g217216/Y,g214590/A1,0.258048,0.257768,0.258048,UNINIT,0.257768,UNINIT
g218775/Y,g217168/B,0.040975,0.041229,0.040975,UNINIT,0.041229,UNINIT
g218775/Y,g215395/A2,0.040975,0.041229,0.040975,UNINIT,0.041229,UNINIT
g217727/Y,g214474/B2,0.125890,0.125823,0.125890,UNINIT,0.125823,UNINIT
g217727/Y,g214477/A1,0.125890,0.125823,0.125890,UNINIT,0.125823,UNINIT
g217727/Y,g216709/B,0.125890,0.125823,0.125890,UNINIT,0.125823,UNINIT
g219241/Y,g215117/A,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g219241/Y,g215550/C,-0.847247,0.901942,-0.847247,UNINIT,0.901942,UNINIT
g219241/Y,g213502/A1,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g215079/Y,g213369/B2,0.027294,0.027276,0.027294,UNINIT,0.027276,UNINIT
g217140/Y,FE_OFC832_n_3603/A,0.054558,0.054539,0.054558,UNINIT,0.054539,UNINIT
g217140/Y,g214319/A2,0.054558,0.054539,0.054558,UNINIT,0.054539,UNINIT
g217140/Y,g214556/A1,0.054558,0.054539,0.054558,UNINIT,0.054539,UNINIT
g219274/Y,g215096/A1,0.242238,0.244803,0.242238,UNINIT,0.244803,UNINIT
g219274/Y,g215361/B1,0.242238,0.244803,0.242238,UNINIT,0.244803,UNINIT
g219274/Y,g215395/C,0.242238,0.244803,0.242238,UNINIT,0.244803,UNINIT
g219274/Y,g217607/A,0.242238,0.244803,0.242238,UNINIT,0.244803,UNINIT
g219274/Y,g217733/A,0.242238,0.244803,0.242238,UNINIT,0.244803,UNINIT
g217327/Y,g216963/A,0.237788,0.237664,0.237788,UNINIT,0.237664,UNINIT
g217327/Y,g216029/B,0.237788,0.237664,0.237788,UNINIT,0.237664,UNINIT
g217327/Y,g216216/B,0.237788,0.237664,0.237788,UNINIT,0.237664,UNINIT
g217327/Y,g214214/A2,0.237788,0.237664,0.237788,UNINIT,0.237664,UNINIT
g217327/Y,g216511/B,0.237788,0.237664,0.237788,UNINIT,0.237664,UNINIT
g218636/Y,g217345/B,0.164336,0.164286,0.164336,UNINIT,0.164286,UNINIT
g218636/Y,FE_OCPC2569_n_2451/A,0.164336,0.164286,0.164336,UNINIT,0.164286,UNINIT
g218636/Y,FE_OCPC2568_n_2451/A,0.164336,0.164286,0.164336,UNINIT,0.164286,UNINIT
g218636/Y,FE_OCPC2568_n_2451_dup/A,0.164336,0.164286,0.164336,UNINIT,0.164286,UNINIT
g214773/Y,g214174/C,0.035475,0.035161,0.035475,UNINIT,0.035161,UNINIT
g216243/Y,g215056/B,0.209099,0.208875,0.209099,UNINIT,0.208875,UNINIT
g216243/Y,g215229/B,0.209099,0.208875,0.209099,UNINIT,0.208875,UNINIT
g216243/Y,g215237/B,0.209099,0.208875,0.209099,UNINIT,0.208875,UNINIT
g216243/Y,g215431/C,0.209099,0.208875,0.209099,UNINIT,0.208875,UNINIT
g216243/Y,FE_OCPC2465_n_4303/A,0.209099,0.208875,0.209099,UNINIT,0.208875,UNINIT
g217355/Y,g217005/A,0.223390,0.223380,0.223390,UNINIT,0.223380,UNINIT
g217355/Y,g216037/B,0.223390,0.223380,0.223390,UNINIT,0.223380,UNINIT
g217355/Y,g216181/B,0.223390,0.223380,0.223390,UNINIT,0.223380,UNINIT
g217355/Y,FE_OCPC2421_n_3259/A,0.223390,0.223380,0.223390,UNINIT,0.223380,UNINIT
g218609/Y,g218064/A,0.305628,0.305312,0.305628,UNINIT,0.305312,UNINIT
g218609/Y,FE_OCPC2630_n_2504/A,0.305628,0.305312,0.305628,UNINIT,0.305312,UNINIT
g218609/Y,FE_OCPC32558_n_2504/A,0.305628,0.305312,0.305628,UNINIT,0.305312,UNINIT
g218609/Y,g217252/B,0.305628,0.305312,0.305628,UNINIT,0.305312,UNINIT
g213990/Y,g212982__6417/A1,0.021998,0.022084,0.021998,UNINIT,0.022084,UNINIT
g215344/Y,g213316/A1,0.023639,0.023656,0.023639,UNINIT,0.023656,UNINIT
g213527/Y,g212982__6417/A2,0.074998,0.074865,0.074998,UNINIT,0.074865,UNINIT
g213845/Y,g213012__2398/A3,0.167557,0.167378,0.167557,UNINIT,0.167378,UNINIT
g216029/Y,g215274/B,0.068106,0.068126,0.068106,UNINIT,0.068126,UNINIT
g216029/Y,g215275/B,0.068106,0.068126,0.068106,UNINIT,0.068126,UNINIT
g216037/Y,g214824/B2,0.027776,0.027772,0.027776,UNINIT,0.027772,UNINIT
g216037/Y,FE_OFC3047_n_4590/A,0.027776,0.027772,0.027776,UNINIT,0.027772,UNINIT
g215627/Y,g213963/B,0.028558,0.028450,0.028558,UNINIT,0.028450,UNINIT
g216220/Y,g214108/A1,0.158473,0.158124,0.158473,UNINIT,0.158124,UNINIT
g216220/Y,g214154/B2,0.158473,0.158124,0.158473,UNINIT,0.158124,UNINIT
g216220/Y,g215837/A,0.158473,0.158124,0.158473,UNINIT,0.158124,UNINIT
g216847/Y,g216039/A,0.101373,0.102649,0.101373,UNINIT,0.102649,UNINIT
g216847/Y,g216181/A,0.101373,0.102649,0.101373,UNINIT,0.102649,UNINIT
g216847/Y,g213509/A1,0.101373,0.102649,0.101373,UNINIT,0.102649,UNINIT
FE_OFC1924_n_2175/Y,g215442/A2,0.231143,0.231148,0.231143,UNINIT,0.231148,UNINIT
FE_OFC1924_n_2175/Y,g215603/B1,0.231143,0.231148,0.231143,UNINIT,0.231148,UNINIT
FE_OFC1924_n_2175/Y,g215669/B1,0.231143,0.231148,0.231143,UNINIT,0.231148,UNINIT
FE_OFC1924_n_2175/Y,g214742/A1,0.231143,0.231148,0.231143,UNINIT,0.231148,UNINIT
g214338/Y,g213606/B,0.048877,0.048668,0.048877,UNINIT,0.048668,UNINIT
g215448/Y,g214154/C,0.035199,0.035058,0.035199,UNINIT,0.035058,UNINIT
g217598/Y,g213893/B1,0.107158,0.107591,0.107158,UNINIT,0.107591,UNINIT
g217598/Y,g216070/B,0.107158,0.107591,0.107158,UNINIT,0.107591,UNINIT
g217598/Y,g215071/A1,0.107158,0.107591,0.107158,UNINIT,0.107591,UNINIT
g217688/Y,g217390/A,0.025325,0.025382,0.025325,UNINIT,0.025382,UNINIT
g217688/Y,g215361/A2,0.025325,0.025382,0.025325,UNINIT,0.025382,UNINIT
g214556/Y,g214065/B,0.026740,0.026674,0.026740,UNINIT,0.026674,UNINIT
FE_OFC696_n_3332/Y,g214372/A1,0.019474,0.019539,0.019474,UNINIT,0.019539,UNINIT
g216116/Y,g214826/A2,0.108819,0.108671,0.108819,UNINIT,0.108671,UNINIT
g216116/Y,g215154/B,0.108819,0.108671,0.108819,UNINIT,0.108671,UNINIT
g216116/Y,g213589/B1,0.108819,0.108671,0.108819,UNINIT,0.108671,UNINIT
g216245/Y,g214801/A1,0.083718,0.083857,0.083718,UNINIT,0.083857,UNINIT
g216245/Y,FE_OFC1029_n_4300/A,0.083718,0.083857,0.083718,UNINIT,0.083857,UNINIT
g216245/Y,FE_OFC1030_n_4300/A,0.083718,0.083857,0.083718,UNINIT,0.083857,UNINIT
g214143/Y,g213340/A1,0.064622,0.064822,0.064622,UNINIT,0.064822,UNINIT
g215237/Y,g214898/A,0.069688,0.069500,0.069688,UNINIT,0.069500,UNINIT
g215237/Y,g213680/A1,0.069688,0.069500,0.069688,UNINIT,0.069500,UNINIT
g214279/Y,g213333/A1,0.045402,0.045483,0.045402,UNINIT,0.045483,UNINIT
g215687/Y,g214091/A1,0.045683,0.045495,0.045683,UNINIT,0.045495,UNINIT
